"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","20 years","Persons","249","units","0","v467055","2.1.26","5667","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","21 years","Persons","249","units","0","v467058","2.1.27","5911","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","21 years","Persons","249","units","0","v467058","2.1.27","5959","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","22 years","Persons","249","units","0","v467061","2.1.28","5788","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","22 years","Persons","249","units","0","v467061","2.1.28","5868","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","23 years","Persons","249","units","0","v467064","2.1.29","5648","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","23 years","Persons","249","units","0","v467064","2.1.29","5749","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","24 years","Persons","249","units","0","v467070","2.1.30","5632","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","24 years","Persons","249","units","0","v467070","2.1.30","5620","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","25 years","Persons","249","units","0","v467076","2.1.32","5549","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","25 years","Persons","249","units","0","v467076","2.1.32","5590","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","26 years","Persons","249","units","0","v467079","2.1.33","5491","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","26 years","Persons","249","units","0","v467079","2.1.33","5511","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","27 years","Persons","249","units","0","v467082","2.1.34","5488","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","27 years","Persons","249","units","0","v467082","2.1.34","5468","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","28 years","Persons","249","units","0","v467085","2.1.35","5652","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","28 years","Persons","249","units","0","v467085","2.1.35","5502","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","29 years","Persons","249","units","0","v467088","2.1.36","5772","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","29 years","Persons","249","units","0","v467088","2.1.36","5647","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","30 years","Persons","249","units","0","v467094","2.1.38","6108","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","30 years","Persons","249","units","0","v467094","2.1.38","5789","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","31 years","Persons","249","units","0","v467097","2.1.39","5665","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","31 years","Persons","249","units","0","v467097","2.1.39","6110","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","32 years","Persons","249","units","0","v467103","2.1.40","5626","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","32 years","Persons","249","units","0","v467103","2.1.40","5668","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","33 years","Persons","249","units","0","v467106","2.1.41","5609","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","33 years","Persons","249","units","0","v467106","2.1.41","5619","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","34 years","Persons","249","units","0","v467109","2.1.42","5817","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","34 years","Persons","249","units","0","v467109","2.1.42","5627","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","35 years","Persons","249","units","0","v467115","2.1.44","5887","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","35 years","Persons","249","units","0","v467115","2.1.44","5811","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","36 years","Persons","249","units","0","v467118","2.1.45","6003","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","36 years","Persons","249","units","0","v467118","2.1.45","5900","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","37 years","Persons","249","units","0","v467121","2.1.46","6038","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","37 years","Persons","249","units","0","v467121","2.1.46","6003","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","38 years","Persons","249","units","0","v467124","2.1.47","6099","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","38 years","Persons","249","units","0","v467124","2.1.47","6050","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","39 years","Persons","249","units","0","v467127","2.1.48","6053","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","39 years","Persons","249","units","0","v467127","2.1.48","6116","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","40 years","Persons","249","units","0","v467136","2.1.50","6240","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","40 years","Persons","249","units","0","v467136","2.1.50","6059","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","41 years","Persons","249","units","0","v467139","2.1.51","6104","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","41 years","Persons","249","units","0","v467139","2.1.51","6234","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","42 years","Persons","249","units","0","v467142","2.1.52","6245","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","42 years","Persons","249","units","0","v467142","2.1.52","6099","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","43 years","Persons","249","units","0","v467145","2.1.53","6320","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","43 years","Persons","249","units","0","v467145","2.1.53","6219","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","44 years","Persons","249","units","0","v467148","2.1.54","6480","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","44 years","Persons","249","units","0","v467148","2.1.54","6316","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","45 years","Persons","249","units","0","v467154","2.1.56","6706","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","45 years","Persons","249","units","0","v467154","2.1.56","6470","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","46 years","Persons","249","units","0","v467157","2.1.57","6801","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","46 years","Persons","249","units","0","v467157","2.1.57","6713","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","47 years","Persons","249","units","0","v467160","2.1.58","7028","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","47 years","Persons","249","units","0","v467160","2.1.58","6810","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","48 years","Persons","249","units","0","v467163","2.1.59","7495","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","48 years","Persons","249","units","0","v467163","2.1.59","7050","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","49 years","Persons","249","units","0","v467169","2.1.60","7670","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","49 years","Persons","249","units","0","v467169","2.1.60","7513","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","50 years","Persons","249","units","0","v467175","2.1.62","7782","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","50 years","Persons","249","units","0","v467175","2.1.62","7687","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","51 years","Persons","249","units","0","v467178","2.1.63","7818","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","51 years","Persons","249","units","0","v467178","2.1.63","7782","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","52 years","Persons","249","units","0","v467181","2.1.64","8088","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","52 years","Persons","249","units","0","v467181","2.1.64","7807","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","53 years","Persons","249","units","0","v467184","2.1.65","8091","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","53 years","Persons","249","units","0","v467184","2.1.65","8077","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","54 years","Persons","249","units","0","v467187","2.1.66","8380","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","54 years","Persons","249","units","0","v467187","2.1.66","8058","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","55 years","Persons","249","units","0","v467193","2.1.68","8527","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","55 years","Persons","249","units","0","v467193","2.1.68","8369","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","56 years","Persons","249","units","0","v467196","2.1.69","8601","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","56 years","Persons","249","units","0","v467196","2.1.69","8522","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","57 years","Persons","249","units","0","v467202","2.1.70","8606","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","57 years","Persons","249","units","0","v467202","2.1.70","8591","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","58 years","Persons","249","units","0","v467205","2.1.71","8526","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","58 years","Persons","249","units","0","v467205","2.1.71","8595","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","59 years","Persons","249","units","0","v467208","2.1.72","8749","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","59 years","Persons","249","units","0","v467208","2.1.72","8521","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","60 years","Persons","249","units","0","v467214","2.1.74","8597","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","60 years","Persons","249","units","0","v467214","2.1.74","8720","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","61 years","Persons","249","units","0","v467217","2.1.75","8544","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","61 years","Persons","249","units","0","v467217","2.1.75","8567","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","62 years","Persons","249","units","0","v467220","2.1.76","8452","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","62 years","Persons","249","units","0","v467220","2.1.76","8493","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","63 years","Persons","249","units","0","v467223","2.1.77","8345","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","63 years","Persons","249","units","0","v467223","2.1.77","8398","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","64 years","Persons","249","units","0","v467226","2.1.78","8345","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","64 years","Persons","249","units","0","v467226","2.1.78","8286","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","65 years","Persons","249","units","0","v467235","2.1.80","8257","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","65 years","Persons","249","units","0","v467235","2.1.80","8284","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","66 years","Persons","249","units","0","v467238","2.1.81","8186","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","66 years","Persons","249","units","0","v467238","2.1.81","8198","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","67 years","Persons","249","units","0","v467241","2.1.82","7905","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","67 years","Persons","249","units","0","v467241","2.1.82","8111","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Both sexes","68 years","Persons","249","units","0","v467244","2.1.83","7662","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Both sexes","68 years","Persons","249","units","0","v467244","2.1.83","7815","","","","0"
